2016-10-14 16:48:06.678 ; TestPlan      ; Debug       ; TestStep 'Set Verdict' PostPlanRun completed. [0 ms]
2016-10-14 16:48:06.678 ; TestPlan      ; Debug       ; TestStep 'Delay (1)' PostPlanRun completed. [0 ms]
2016-10-14 16:48:06.678 ; TestPlan      ; Debug       ; TestStep 'Delay' PostPlanRun completed. [0 ms]
2016-10-14 16:51:48.966 ; Session       ; Debug       ; Session log loaded as 'TapPythonConsole_log.txt'.
2016-10-14 16:51:48.976 ; Session       ; Debug       ; Startup session log loaded as 'TapPythonConsole_log.txt'.
2016-10-14 16:51:50.013 ; Session       ; Debug       ; Windows Version: Microsoft Windows NT 6.2.9200.0
2016-10-14 16:51:50.013 ; Session       ; Debug       ; .Net Version: CDF, v2.0.50727, v3.0, v3.5, v4, v4.0
2016-10-14 16:51:50.013 ; Session       ; Debug       ; Keysight I/O Libs Version:81.1.20011.4
2016-10-14 16:51:50.013 ; Session       ; Debug       ; Processor Name: Intel(R) Core(TM) i7-4800MQ CPU @ 2.70GHz
2016-10-14 16:51:52.405 ; TestPlan      ; Information ; Loaded test plan from Delay-Verdict.TapPlan [72 ms]
2016-10-14 16:51:52.413 ; TestPlan      ; Information ; ------------------------------------------------
2016-10-14 16:51:52.418 ; TestPlan      ; Information ; Starting TestPlan 'Delay-Verdict.TapPlan' on 10/14/2016 4:51:52 PM, 3 of 3 TestSteps enabled.
2016-10-14 16:51:52.425 ; Settings      ; Debug       ; No settings file exists for DutSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.429 ; Settings      ; Debug       ; No settings file exists for ConnectionSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.434 ; Settings      ; Debug       ; No settings file exists for InstrumentSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.435 ; Settings      ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.438 ; Settings      ; Debug       ; No settings file exists for ResultSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.446 ; Settings      ; Debug       ; No settings file exists for GuiControlsSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.448 ; Settings      ; Debug       ; No settings file exists for GuiSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:51:52.518 ; TestPlan      ; Debug       ; TestStep Delay PrePlanRunCompleted. [0 ms]
2016-10-14 16:51:52.518 ; TestPlan      ; Debug       ; TestStep Delay (1) PrePlanRunCompleted. [0 ms]
2016-10-14 16:51:52.519 ; TestPlan      ; Debug       ; TestStep Set Verdict PrePlanRunCompleted. [0 ms]
2016-10-14 16:51:52.524 ; TestPlan      ; Information ; "Delay" started.
2016-10-14 16:51:53.532 ; TestPlan      ; Information ; "Delay" completed. [1007 ms]
2016-10-14 16:51:53.533 ; TestPlan      ; Information ; "Delay (1)" started.
2016-10-14 16:51:54.537 ; TestPlan      ; Information ; "Delay (1)" completed. [1004 ms]
2016-10-14 16:51:54.537 ; TestPlan      ; Information ; "Set Verdict" started.
2016-10-14 16:51:54.538 ; TestPlan      ; Information ; "Set Verdict" completed with verdict 'Pass'. [1 ms]
2016-10-14 16:51:54.538 ; TestPlan      ; Information ; TestPlan Run finished. [2019 ms]
2016-10-14 16:51:54.541 ; TestPlan      ; Debug       ; TestStep 'Set Verdict' PostPlanRun completed. [0 ms]
2016-10-14 16:51:54.541 ; TestPlan      ; Debug       ; TestStep 'Delay (1)' PostPlanRun completed. [0 ms]
2016-10-14 16:51:54.541 ; TestPlan      ; Debug       ; TestStep 'Delay' PostPlanRun completed. [0 ms]
2016-10-14 16:52:33.949 ; Session       ; Debug       ; Session log loaded as 'TapPythonConsole_log.txt'.
2016-10-14 16:52:33.958 ; Session       ; Debug       ; Startup session log loaded as 'TapPythonConsole_log.txt'.
2016-10-14 16:52:34.997 ; Session       ; Debug       ; Windows Version: Microsoft Windows NT 6.2.9200.0
2016-10-14 16:52:34.997 ; Session       ; Debug       ; .Net Version: CDF, v2.0.50727, v3.0, v3.5, v4, v4.0
2016-10-14 16:52:34.997 ; Session       ; Debug       ; Keysight I/O Libs Version:81.1.20011.4
2016-10-14 16:52:34.997 ; Session       ; Debug       ; Processor Name: Intel(R) Core(TM) i7-4800MQ CPU @ 2.70GHz
2016-10-14 16:52:50.028 ; TestPlan      ; Information ; Loaded test plan from Delay-Verdict.TapPlan [61 ms]
2016-10-14 16:52:50.038 ; TestPlan      ; Information ; ------------------------------------------------
2016-10-14 16:52:50.047 ; TestPlan      ; Information ; Starting TestPlan 'Delay-Verdict.TapPlan' on 10/14/2016 4:52:50 PM, 3 of 3 TestSteps enabled.
2016-10-14 16:52:50.055 ; Settings      ; Debug       ; No settings file exists for DutSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.063 ; Settings      ; Debug       ; No settings file exists for ConnectionSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.064 ; Settings      ; Debug       ; No settings file exists for InstrumentSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.064 ; Settings      ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.067 ; Settings      ; Debug       ; No settings file exists for ResultSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.074 ; Settings      ; Debug       ; No settings file exists for GuiControlsSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.076 ; Settings      ; Debug       ; No settings file exists for GuiSettings. A new instance with default values has been created. [0ms]
2016-10-14 16:52:50.143 ; TestPlan      ; Debug       ; TestStep Delay PrePlanRunCompleted. [0 ms]
2016-10-14 16:52:50.143 ; TestPlan      ; Debug       ; TestStep Delay (1) PrePlanRunCompleted. [0 ms]
2016-10-14 16:52:50.144 ; TestPlan      ; Debug       ; TestStep Set Verdict PrePlanRunCompleted. [0 ms]
2016-10-14 16:52:50.150 ; TestPlan      ; Information ; "Delay" started.
2016-10-14 16:52:51.159 ; TestPlan      ; Information ; "Delay" completed. [1007 ms]
2016-10-14 16:52:51.160 ; TestPlan      ; Information ; "Delay (1)" started.
2016-10-14 16:52:52.164 ; TestPlan      ; Information ; "Delay (1)" completed. [1004 ms]
2016-10-14 16:52:52.164 ; TestPlan      ; Information ; "Set Verdict" started.
2016-10-14 16:52:52.165 ; TestPlan      ; Information ; "Set Verdict" completed with verdict 'Pass'. [1 ms]
2016-10-14 16:52:52.165 ; TestPlan      ; Information ; TestPlan Run finished. [2021 ms]
2016-10-14 16:52:52.166 ; TestPlan      ; Debug       ; TestStep 'Set Verdict' PostPlanRun completed. [0 ms]
2016-10-14 16:52:52.166 ; TestPlan      ; Debug       ; TestStep 'Delay (1)' PostPlanRun completed. [0 ms]
2016-10-14 16:52:52.166 ; TestPlan      ; Debug       ; TestStep 'Delay' PostPlanRun completed. [0 ms]
